3504bbe3-87fa-45fb-8ef4-1acad2d8d3eb	Completed	datapack.result.collection
85c986ed-6bfa-46b6-b5fa-2b2135112b00	Completed	datapack.no_anomaly
8d0771e9-8d38-4f32-b695-f71805714f78	Failed	datapack.build.failed
a2b3b948-c0ff-49e8-adb3-d36184a65123	Completed	datapack.result.collection
ada0549c-63b7-448d-ae47-929c03c3b1e8	Completed	datapack.result.collection
b889ed6e-f65a-49de-a816-c4857bc1a8f3	Completed	datapack.result.collection
baad66df-5216-48c9-840d-8ab7052e4498	Completed	datapack.result.collection
bb787d70-0970-47c6-9a79-05795f8256f5	Completed	datapack.no_anomaly
e63882f4-ae1c-4d69-8400-184f89158144	Completed	datapack.result.collection
f4321337-ce4c-4d9e-b5ed-a2ef4bb648eb	Completed	datapack.no_anomaly
f9a1051e-234e-4bef-b45f-e506c3b4733e	Completed	datapack.result.collection
